# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                     9:lens[1]-lens[1]    
   79       2.431425730902e+03       4.836011925794e-01       0.000000000000e+00      -1.277089164340e+01       9.171211408586e-08       5.832934096040e-04      -1.926874230621e-06       4.301726431264e-13 
   80       2.463869634911e+03       4.990802966554e-01       0.000000000000e+00      -1.339345209635e+01       9.107183965387e-08       5.747097202603e-04      -1.928793131397e-06       4.122733495642e-13 
   81       2.496577054442e+03       5.146739032236e-01       0.000000000000e+00      -1.402538107050e+01       9.043941299119e-08       5.663717201726e-04      -1.931791995471e-06       3.953237123402e-13 
   82       2.529543778776e+03       5.303674364113e-01       0.000000000000e+00      -1.466626272885e+01       8.981268746950e-08       5.582558435059e-04      -1.934993531047e-06       3.792491976141e-13 
   83       2.562762669052e+03       5.461456918254e-01       0.000000000000e+00      -1.531566585620e+01       8.918641939166e-08       5.503232833349e-04      -1.937363378890e-06       3.639583891994e-13 
   84       2.596226383960e+03       5.619933729250e-01       0.000000000000e+00      -1.597314661422e+01       8.855477419359e-08       5.425345075768e-04      -1.937967928643e-06       3.493628101374e-13 
   85       2.629936382406e+03       5.778968198937e-01       0.000000000000e+00      -1.663825719740e+01       8.792079063158e-08       5.348998802484e-04      -1.936845275055e-06       3.354415453888e-13 
   86       2.663895163786e+03       5.938425539887e-01       0.000000000000e+00      -1.731053873081e+01       8.728923945940e-08       5.274392141735e-04      -1.934330892167e-06       3.221862249182e-13 
   87       2.698103444748e+03       6.098167597260e-01       0.000000000000e+00      -1.798951880863e+01       8.666377672665e-08       5.201664893691e-04      -1.930810777427e-06       3.095812403939e-13 
   88       2.732560067477e+03       6.258052860006e-01       0.000000000000e+00      -1.867471160059e+01       8.604674481171e-08       5.130892587454e-04      -1.926724224709e-06       2.976034578215e-13 
   89       2.767261907984e+03       6.417936472068e-01       0.000000000000e+00      -1.936561795832e+01       8.543896124749e-08       5.062080365538e-04      -1.922566657216e-06       2.862219301767e-13 
   90       2.802203784393e+03       6.577670243586e-01       0.000000000000e+00      -2.006172552180e+01       8.483949505428e-08       4.995156695794e-04      -1.918892520229e-06       2.753976100389e-13 
   91       2.837378365222e+03       6.737102662097e-01       0.000000000000e+00      -2.076250882579e+01       8.424543029393e-08       4.929966910820e-04      -1.916318233733e-06       2.650830622241e-13 
   92       2.872776077675e+03       6.896078903743e-01       0.000000000000e+00      -2.146742940618e+01       8.365161655971e-08       4.866266574820e-04      -1.915525204903e-06       2.552221764185e-13 
   93       2.908387665794e+03       7.054443320447e-01       0.000000000000e+00      -2.217594030679e+01       8.305277899041e-08       4.803810389224e-04      -1.917099842817e-06       2.457622548913e-13 
   94       2.944212504241e+03       7.212047305029e-01       0.000000000000e+00      -2.288750014389e+01       8.245118564917e-08       4.742657180348e-04      -1.921005212956e-06       2.366929794136e-13 
   95       2.980251371159e+03       7.368742635221e-01       0.000000000000e+00      -2.360156136358e+01       8.185077251395e-08       4.682920863453e-04      -1.926996314731e-06       2.280128009244e-13 
   96       3.016503855117e+03       7.524379147679e-01       0.000000000000e+00      -2.431756619443e+01       8.125486648315e-08       4.624677445616e-04      -1.934769290877e-06       2.197169707225e-13 
   97       3.052968299771e+03       7.678804783166e-01       0.000000000000e+00      -2.503494681439e+01       8.066607873673e-08       4.567961640036e-04      -1.943957737104e-06       2.117974229708e-13 
   98       3.089641748528e+03       7.831865631750e-01       0.000000000000e+00      -2.575312551752e+01       8.008619205991e-08       4.512763392112e-04      -1.954128927970e-06       2.042426571999e-13 
   99       3.126519889199e+03       7.983405977986e-01       0.000000000000e+00      -2.647151488083e+01       7.951604200011e-08       4.459024317297e-04      -1.964779958993e-06       1.970376208122e-13 
  100       3.163596998667e+03       8.133268346114e-01       0.000000000000e+00      -2.718951793112e+01       7.895539172794e-08       4.406634050723e-04      -1.975333804991e-06       1.901635915858e-13 
  101       3.200865887543e+03       8.281293545245e-01       0.000000000000e+00      -2.790652831175e+01       7.840280047313e-08       4.355426508610e-04      -1.985135294647e-06       1.835980601783e-13 
  102       3.238317844831e+03       8.427320714550e-01       0.000000000000e+00      -2.862193044948e+01       7.785548540598e-08       4.305176061437e-04      -1.993447001313e-06       1.773146126311e-13 
  103       3.275942582582e+03       8.571187368457e-01       0.000000000000e+00      -2.933509972128e+01       7.730917683537e-08       4.255593618898e-04      -1.999445050038e-06       1.712828128729e-13 
  104       3.313730114931e+03       8.712733656795e-01       0.000000000000e+00      -3.004540996978e+01       7.675969105632e-08       4.206412124239e-04      -2.002404447126e-06       1.654745412665e-13 
  105       3.351676803458e+03       8.851815703330e-01       0.000000000000e+00      -3.075225684668e+01       7.620848088627e-08       4.157671707867e-04      -2.002307503526e-06       1.598842384773e-13 
  106       3.389780029099e+03       8.988294161710e-01       0.000000000000e+00      -3.145503794834e+01       7.565828628578e-08       4.109484671706e-04      -1.999350350173e-06       1.545111899410e-13 
  107       3.428036297028e+03       9.122030251812e-01       0.000000000000e+00      -3.215314599335e+01       7.511148344495e-08       4.061949771619e-04      -1.993765853808e-06       1.493532680319e-13 
  108       3.466441202575e+03       9.252885851243e-01       0.000000000000e+00      -3.284596907005e+01       7.457002718174e-08       4.015150924681e-04      -1.985825495258e-06       1.444068855127e-13 
  109       3.504989397145e+03       9.380723586856e-01       0.000000000000e+00      -3.353289088413e+01       7.403539041075e-08       3.969155884688e-04      -1.975841283568e-06       1.396669489842e-13 
  110       3.543674554131e+03       9.505406926258e-01       0.000000000000e+00      -3.421329100618e+01       7.350850062609e-08       3.924014885913e-04      -1.964167706012e-06       1.351268123341e-13 
  111       3.582489334837e+03       9.626800269313e-01       0.000000000000e+00      -3.488654511926e+01       7.298967334208e-08       3.879759255106e-04      -1.951203713957e-06       1.307782301871e-13 
  112       3.621425354391e+03       9.744769039657e-01       0.000000000000e+00      -3.555202526647e+01       7.247854243544e-08       3.836399991734e-04      -1.937394744591e-06       1.266113113540e-13 
  113       3.660473147665e+03       9.859179776202e-01       0.000000000000e+00      -3.620910009851e+01       7.197398733260e-08       3.793926316472e-04      -1.923234778522e-06       1.226144722812e-13 
  114       3.699622135191e+03       9.969900224647e-01       0.000000000000e+00      -3.685713512126e+01       7.147405698582e-08       3.752304187929e-04      -1.909268433231e-06       1.187743905004e-13 
  115       3.738860589079e+03       1.007679942899e+00       0.000000000000e+00      -3.749549294333e+01       7.097589058182e-08       3.711474787623e-04      -1.896093092395e-06       1.150759580778e-13 
  116       3.778177098410e+03       1.017975162899e+00       0.000000000000e+00      -3.812353926179e+01       7.047676080733e-08       3.671381369278e-04      -1.884239227004e-06       1.115053212417e-13 
  117       3.817565240417e+03       1.027864829462e+00       0.000000000000e+00      -3.874066111561e+01       6.997767876103e-08       3.632058768820e-04      -1.873781746750e-06       1.080595180470e-13 
  118       3.857019415871e+03       1.037338773340e+00       0.000000000000e+00      -3.934625132669e+01       6.948050243570e-08       3.593557273233e-04      -1.864661996695e-06       1.047379305082e-13 
  119       3.896533379826e+03       1.046387153921e+00       0.000000000000e+00      -3.993970325539e+01       6.898685505872e-08       3.555914786103e-04      -1.856802418428e-06       1.015392842137e-13 
  120       3.936100220794e+03       1.055000471739e+00       0.000000000000e+00      -4.052041109881e+01       6.849809251210e-08       3.519155932887e-04      -1.850105515764e-06       9.846162906193e-14 
